Customer ID*,Customer Name*,Street,Housenumber,City,ZIP,Existing customer,Number of employees,Revenue,URL,e-mail,mobile,Telefone,Heading*,Heading ID*,Keyword (1 main keyword),Year/month founded (entrepreneur),Short Crypted
58925,Autohaus Schmidt,Hauptstr,7,Niederottnang,4901,,6,1000000,http://www.autohaus-schmidt.at/,office@autohaus-schmidt.at,,076767454,Autohandel,254,Kfz,,91fQ1
58941,Wildau A Holzhandel Transport GmbH,Thomas-Bernhard-Str,7,Niederottnang,4901,,,1100000,http://www.wildau-holz.at,office@wildau-holz.at,,076767246,Transportunternehmen,3995,Transport,,Nf4nz
58943,Josef Fischelmaier,Markt,14,Pabneukirchen,4363,,20,3400000,http://www.fischelmaier.at,office@fischelmaier.at,,072655202,Fleischhauereien,1205,Fleischerei,,MBm1w
58944,Mühlviertel Backstube - Nah & Frischmarkt - Aschauer Hermine u Gerhard,Markt,4,Pabneukirchen,4363,,12,1000000,http://www.aschauers-kletzenbrot.at,office@aschauers-kletzenbrot.at,,072655231,Bäckereien,300,Bäckerei,,XfDhT
58945,Hochstöger GesmbH,Markt,89,Pabneukirchen,4363,,23,2000000,http://www.hochstoeger-dach.at,office@hochstoeger-dach.at,,072655262,Spenglereien,3630,Spengler,,ZMsbX
58949,Josef Lindner,Untereisendorf,12,Pabneukirchen,4363,,12,1000000,http://www.members.aon.at/lindner.holz,lindner.holz@aon.at,,072655330,Erdarbeiten,1032,Erdbau,,VSH1S
58956,pabneu A&W Möbelproduktions GmbH,Nr.,31,Pabneukirchen,4363,,120,8000000,http://www.pabneu.at,verkauf@pabneu.at,,072655585,Möbel / Erzeugung u Großhandel,2471,Möbel,,cXqHt
58964,Birgmann Metalltechnik GmbH,Mundenham,10,Palting,5163,,8,900000,http://www.birgi.at,office@birgi.at,,062177102,Schlossereien,3392,Schlosser,,kN3TN
58965,Wirt z'Mundenham,Mundenham,6,Palting,5163,,,,http://www.wirtmundenham.at,zumfuerst@gmx.at,06641362501,,Gasthäuser u Gasthöfe,1352,Gasthaus,,l6hNR
58970,Wirt z' Kraxenberg,Kraxenberg,13,Kirchheim im Innkreis,4932,,3,,http://www.wirtzkraxenberg.at,info@wirtzkraxenberg.at,,077556494,Gasthäuser u Gasthöfe,1352,Gasthaus,,sfXSv
58971,Ferienhotel Inn4tel Gmbh,Kircheng,3,Kirchheim im Innkreis,4932,,,,http://www.ferienpension.at,info@ferienpension.at,,077556404,Gasthäuser u Gasthöfe,1352,Gasthaus,,tNCMz
58974,Laimer Möbel GmbH,Nr.,3,Palting,5163,,8,1500000,http://www.einrichtungshaus-laimer.at,info@einrichtungshaus-laimer.at,,062177115,Einrichtungshäuser,930,Möbelhaus,,pkwsq
58997,Leitenbauer GesmbH,Nr.,29,Pennewang,4624,,15,1500000,http://www.leitenbauer.at,leitenbauer@leitenbauer.at,,0724526179,Maschinenbau,2339,Maschinenbauunternehmen,,Gprdn
59005,Falkner Massagetische,Stifter Str,41,Peilstein im Mühlviertel,4153,,3,200000,http://www.massagetisch.at,office@massagetisch.at,,072877243,Massageapparate u -einrichtungen,2351,Massageapparate,,Nf4qH
59006,Gasthaus-Restaurant-Hubertushof,Rinnmühle,10,Peilstein im Mühlviertel,4153,,8,500000,http://www.hubertushof-peilstein.at,office@hubertushof-peilstein.at,,072877231,Gasthäuser u Gasthöfe,1352,Gasthaus,,LS78B
59007,Gasthof Post - Doneus Nicole,Stifter Str,6,Peilstein im Mühlviertel,4153,,,,http://www.gasthofpost-peilstein.at,kontakt@gasthofpost-peilstein.at,,072877216,Gasthäuser u Gasthöfe,1352,Gasthaus,,MBm3F
59008,Stephan Haider,Hanriederstr,27,Peilstein im Mühlviertel,4153,,1,90000,http://www.glashaider.at,office@glashaider.at,,072877500,Glasereien,1459,Glasereien,,XfDjn
59009,Hehenberger Baugesellschaft GesmbH & Co KG,Rinnmühle,1,Peilstein im Mühlviertel,4153,,88,7462000,http://www.hehenberger-bau.at,office@hehenberger-bau.at,,072877213,Baumeister,370,Baufirma,,ZMscr
59011,Spar-Markt Inh Ute Innertsberger,Markt,4,Peilstein im Mühlviertel,4153,,,,http://www.spar.at,innertsberger@aon.at,,,Lebensmittel / Einzelhandel,2218,Lebensmittel,,WvZpp
59018,Josef Lauss,Vorderschlag,7,Peilstein im Mühlviertel,4153,,16,2500000,http://www.lauss-holz.at,lauss@aon.at,,072877755,Säge- u Hobelwerke,3283,Sägewerke,,f287F
59028,Friedrich Aistleitner,Naarner Str,36,Perg,4320,,5,650000,http://www.aistleitner-fliesen-ofen.at,info@aistleitner-fliesen-ofen.at,,0726252516,Hafnereien,1547,Hafner,,kN3Vh
59033,Apotheke zur heiligen Dreifaltigkeit,Herrenstr,10,Perg,4320,,23,3100000,http://www.apothekeperg.at,,,0726252317,Apotheken,127,Apotheke,,vqVCK
59036,Musikhaus Bauernfeind - Musikwerkstätte,Ledererg,2,Gallneukirchen,4210,,,50000,http://www.bauernfeind-musik.at,office@bauernfeind-musik.at,,0723563219,Musikinstrumente u -zubehör,2550,Musikinstrumente,,rCFjB
59044,Edelweiß Textilreinigung Inh. Andrea Fraundorfer,Hauptpl,8,Perg,4320,,,,http://www.edelweiss-textilreinigung.at,office@edelweiss-textilreinigung.at,,0726252349,Textilreinigung,3900,Putzerei,,2RnN4
59047,Mode in Handarbeit,Hanriederstr,6,Perg,4320,,,,http://www.egondavid.at,egondavid@gmx.at,,,Handarbeiten,1557,Handarbeit,,1k8T5
59049,Dirnberger-Irrgeher GesmbH,Kramelsbergstr,7,Perg,4320,,20,1500000,http://www.dirnberger-irrgeher.at,office@dirnberger-irrgeher.at,,0726258368,Autohandel,254,Kfz,,CvG4h
59053,Glas Kunst Ebersmüller,Naarner Str,39,Perg,4320,,4,350000,http://www.ebersmueller.at,glas@ebersmueller.at,,0726252403,Glasereien,1459,Glasereien,,91fSc
59055,Elektro Ebner GmbH,Hauptpl,18,Perg,4320,,38,4363783.59,http://www.elektro-ebner.at,ebner@elektro-ebner.at,,0726257227,Elektroinstallationsunternehmen,984,Elektriker,,7XLgZ
59056,Edthaler GmbH,Herrenstr,16,Perg,4320,,15,1400000,http://www.edthaler.at,juwelier@edthaler.at,,,"Juwelen, Gold- u Silberwaren / Einzelhandel",1811,Juweliere,,K1pM7
59061,Elektrizitätswerk Perg GmbH,Feldstr,21,Perg,4320,,15,5500000,http://www.ewerk-perg.at,ewerk@ewerk-perg.at,,0726252332,Elektrizitätswerke u -gesellschaften,969,Stadtwerke,,Gprg6
59066,Fotostudio Albin Podlesnic,Flößerweg,6A,Au an der Donau,4332,,,,http://www.fotostudio-albin.at,foto.albin@aon.at,,0726252541,Fotografen,1255,Fotograf,,PMjlZ
59069,Capatect Baustoffindustrie GmbH,Bahnhofstr,32,Perg,4320,,,,http://www.capatect.at,info@capatect.at,,,Putze,2870,Putz,,Nf4rb
59074,Gasthof Traube,Hauptpl,15,Perg,4320,,10,250000,http://www.gasthof-lettner.at,office@gasthof-lettner.at,,,Gasthäuser u Gasthöfe,1352,Gasthaus,,WBvx4
59075,Gasthof Manner,Dr.-Schober-Str,5,Perg,4320,,10,500000,http://www.gasthof-manner.at,,,,Gasthäuser u Gasthöfe,1352,Gasthaus,,WvZr7
59078,Gasthof Wirt in Auhof Fam. Emhofer,Auhof,11,Perg,4320,,6,200000,http://www.wirt-in-auhof.com,,,0726252460,Gasthäuser u Gasthöfe,1352,Gasthaus,,SHKLz
59086,Autohaus Ortner GmbH,Gewerbestr,8,Perg,4320,,,28800000,http://www.ortner-autohaus.at,guenther@guenther.co.at,,0726252550,Autohandel,254,Kfz,,b6WXS
59088,Reifen Halama HandelsgesmbH,Naarner Str,71,Perg,4320,,4,625000,http://www.point-s.at,reifen-halama@aon.at,,0726252447,Reifen u Reifendienste,2920,Reifen,,nHf85
59095,Egon Harrucksteiner,Naarner Str,47,Perg,4320,,3,150000,http://www.harrucksteiner.at,tischlerei@harrucksteiner.at,,0726252475,Tischlereien,3951,Tischler,,jfNf2
59096,Haselberger Laderaumausstatter,Zeitling,5,Perg,4320,,9,1000000,http://www.haselberger.at,laderaum@haselberger.at,,0726252501,Fahrzeugeinrichtungen u -umbauten,1073,Fahrzeugeinrichtungsumbauten,,v6rKZ
59099,Haunschmid Hannes GmbH,Naarner Str,43,Perg,4320,,10,3200000,http://www.ford-haunschmid.at,,,0726254555,Autohandel,254,Kfz,,tNCQb
59100,Hausböck Gebäudetechnik GmbH,Zeitling,49,Perg,4320,,15,1900000,http://www.hausboeck.at,buchhaltung@hausboeck.at,,0726252390,Schwimmbäder,3485,Schwimmbecken,,rCFkT
59116,Bäckerei-Cafe Konditorei Helmut Kern e.U.,Dr.-Schober-Str,9,Perg,4320,,15,1700000,http://www.kern.baecker.at,,,0726252515,Bäckereien,300,Bäckerei,,8H1br
59126,Krückl BaugesmbH & Co KG,Naarner Str,34,Perg,4320,,140,27000000,http://www.krueckl.at,office@krueckl.at,,,Bauunternehmen,392,Baufirma,,Ddv1J
59133,Lettner Friedrich GmbH,Linzer Str,63,Perg,4320,,9,900000,http://www.lettner-energietechnik.at,office@lettner-energietechnik.at,,,Installationsunternehmen,1776,Installateur,,Nf4st
59136,Forstenlechner Installationstechnik GesmbH,Kramelsbergstr,11,Perg,4320,,90,10500000,http://www.forstenlechner.at,office@forstenlechner.at,,,Installationsunternehmen,1776,Installateur,,ZMsgR
59146,Schälmühle Nestelberger Naturprodukte GmbH,Naarntalstr,9,Perg,4320,,18,7000000,http://www.bionaturprodukte.at,nestelberger@bionaturprodukte.at,,0726252594,Biologische Produkte,512,Bioartikel,,fkn4t
59151,Pani der Bäcker e.U.,Herrenstr,7,Perg,4320,,6,720000,http://www.pani.baecker.at,,,0726252534,Bäckereien,300,Bäckerei,,b6WZn
59152,Payreder Metallbau GesmbH & Co KG,Kramelsbergstr,9,Perg,4320,,46,6000000,http://www.payreder.at,metallbau@payreder.at,,,Metallbau,2419,Metallbaubetriebe,,p2J4Q
59160,Raiffeisenbank Perg regGenmbH,Linzer Str,14,Perg,4320,,135,15000000,http://www.raiffeisen-ooe.at/perg,,,0726257474,Banken u Sparkassen,332,Banken,,vqVFv
59167,Schöberl Rudolf Maschinenfabrik GesmbH & Co KG,Naarner Str,42,Perg,4320,,10,600000,http://www.schoeberlpressen.at,schoeberl@schoeberlpressen.at,,0726252335,Holzbearbeitungsmaschinen u -werkzeuge,1653,Holzbearbeitungsmaschinen,,pkwxm
59169,Schreihofer GesmbH & Co KG,Linzer Str,48,Perg,4320,,15,1000000,http://www.schreihofer.at,schreihofer@perg.at,,0726252313,Schwarzdeckereien,3469,Schwarzdecker,,5MP2m
59176,Autohaus Stanger Franz,Linzer Str,53,Perg,4320,,5,1070000,http://www.renault.at,stanger@partner.renault.at,,,Autohandel,254,Kfz,,CvG7H
59177,Strasser Markt Handels GesmbH,Bahnhofstr,16,Perg,4320,,53,8600000,http://www.strasser-markt.at,info@strasser-markt.at,,,Kaufhäuser,1890,Kaufhaus,,CBcDG
59179,Synthesa Chemie Gesellschaft mbH - Zentrale,Dirnbergerstr,29-31,Perg,4320,,553,137743600.25,http://www.synthesa.at,office@synthesa.at,,,Farben u Lacke / Erzeugung u Großhandel,1086,Farben,,9kJQD
59185,Massage Bewegungs-Trainings-Institut,Töpferweg,1,Perg,4320,,5,150000,http://www.massage-fitness-redl.at,,,0726258155,Massagen,2355,Masseur,,K1pPl
59198,Buchwinkler GesmbH,Salzburger Str,4,Perwang am Grabensee,5166,,7,2300000,http://www.buchwinkler-holz.at,buchwinkler-holz@gmx.at,,062178246,Säge- u Hobelwerke,3283,Sägewerke,,MBm78
59200,Hofer Werner - Möbel-Fenster-Türen,Berndorfer Str,21,Perwang am Grabensee,5166,,6,405000,http://www.kreatives-wohnen.at,hope1962@aon.at,,062178412,Tischlereien,3951,Tischler,,ZMshl
59201,Huber Holz GmbH,Neckreith,2,Perwang am Grabensee,5166,,16,2153005,http://www.huber-holz.at,info@huber-holz.at,,062172900,Säge- u Hobelwerke,3283,Sägewerke,,XfDnk
59212,Wilfried Manhartsgruber,Nr.,28,Peterskirchen,4743,,6,350000,http://www.manhartsgruber.at,,,077503402,Tischlereien,3951,Tischler,,dHTJ9
59216,Hannes Standhartinger,Nr.,30,Peterskirchen,4743,,3,230000,http://www.metallbau-standhartinger.at,standhartinger@aon.at,,,Schlossereien,3392,Schlosser,,p2J5k
59217,Sternbauer Inh Flotzinger Franz,Nr.,19,Peterskirchen,4743,,3,1050000,http://www.landtechnik-sternbauer.at,info@landtechnik-sternbauer.at,,077503417,Landwirtschaftliche Maschinen u Geräte,2199,Landmaschinen,,nHfBj
59219,Aitzetmüller Holz GmbH,Sattelmühlestr,3,Pettenbach,4643,,10,1800000,http://www.aitzetmueller-holz.at,office@aitzetmueller-holz.at,,075868816,Säge- u Hobelwerke,3283,Sägewerke,,lqLNg
59224,Apotheke zum heiligen Geist Mag pharm Georg Chocholka,Welser Str,3,Pettenbach,4643,,,,http://www.apotheke-pettenbach.at,apo.holzleithner@aon.at,,075867227,Apotheken,127,Apotheke,,vqVHD
59229,Kreuzeder Säge,Lederau,98,Vorchdorf,4655,,,80000,http://www.kreuzeder-holz.com,kreuzeder-holz@aon.at,,075867394,Säge- u Hobelwerke,3283,Sägewerke,,rCFn7
59238,FRONIUS International GmbH,Pulverturmstr,2,Pettenbach,4643,,2200,376100000,http://www.fronius.com,,,07242241,Schweißgeräte u -anlagen,3476,Schweißgeräte,,1k8Xz
59239,Martin Schweiger,Vorchdorfer Str,3,Pettenbach,4643,,7,1400000,http://www.kfz-schweiger.at,,,075867250,Autohandel,254,Kfz,,11Tfx
59242,Hochreiter Landtechnik GmbH,Vorchdorfer Str,41,Pettenbach,4643,,20,5800000,http://www.hochreiter.co.at,verkauf@hochreiter.co.at,,075867265,Landwirtschaftliche Maschinen u Geräte,2199,Landmaschinen,,BRxLX
59246,Huemer Säge GesmbH,Lederau,25,Vorchdorf,4655,,5,1000000,http://www.huemer-saege.at,office@huemer-saege.at,,075867349,Säge- u Hobelwerke,3283,Sägewerke,,7XLlS
59260,Moser J KG,Kaiblingstr,14,Pettenbach,4643,,10,1494000,http://www.moserholz.at,office@moserholz.at,,075867370,Balkone u -geländer,317,Balkone,,Nf4wT
59273,Raiffeisenbank Pettenbach regGenmbH,Kirchenpl,1,Pettenbach,4643,,,,http://www.raiffeisen-ooe.at,rb-pettenbach@raiffeisen-ooe.at,,075868115,Banken u Sparkassen,332,Banken,,gSR2W
59275,Erdäpfel-Kräuterhof Siegfried Mayr,Ranklleiten,10,Pettenbach,4643,,3,400000,http://www.ranklleiten.at,office@ranklleiten.at,,075868819,Catering,662,Cateringservice,,f28DT
59290,Staber Stahl- u Anlagenbau GesmbH,Rehberger Str,4,Ried im Traunkreis,4551,,30,4000000,http://www.staber-stahlbau.at,office@staber-stahlbau.at,,075886381,Stahlbau,3684,Stahlbau,,tNCVT
59291,Johann Strauß GmbH,Museumstr,11,Pettenbach,4643,,100,12685096,http://www.strauss-log.at,karl.strauss@strauss-log.at,,,Transportunternehmen,3995,Transport,,sfXcS
59296,Helmut Zandonella GesmbH,Lederau,87,Vorchdorf,4655,,45,4700000,http://www.topdach-zandonella.at,office@topdach-zandonella.at,,075867384,Dachdeckereien,721,Dachdecker,,663zP
59301,Aigner Ing Wasser-Wärme-Umwelt GmbH,Kremstalstr,18,Neuhofen an der Krems,4501,,100,25585201,http://www.ing-aigner.at,office@ing-aigner.at,,,Installationsunternehmen,1776,Installateur,,2RnTJ
59303,Apotheke Dreifaltigkeit Mag pharm E Jura KG,Marktpl,10,Neuhofen an der Krems,4501,,9,1000000,http://www.apotheke-neuhofen.at,office@apotheke-neuhofen.at,,072274218,Apotheken,127,Apotheke,,11ThG
59318,EIBER-BAU GmbH,Derndorferberg,1,Neuhofen an der Krems,4501,,45,7800000,http://www.eiberbau.at,office@eiberbau.at,,,Bauunternehmen,392,Baufirma,,FMXzG
59343,Landesmusikschule,Sportallee,59,Neuhofen an der Krems,4501,,,,http://www.musikschule.neuhofen.at,ms-neuhofen-krems.post@ooe.gv.at,,072276065,Musikunterricht,2554,Musikschule,,b6Wfj
59344,Landespflege- und Betreuungszentrum Schloss Gschwendt,Steyrer Str,24-26,Neuhofen an der Krems,4501,,,,http://www.schloss-gschwendt.at,lpfa-schloss-gschwendt.post@ooe.gv.at,,072274202,Pflege- / Altenheime,2756,Pflegeheim,,p2J8L
59349,Josef Leonhardmair,Linzer Str,9,Neuhofen an der Krems,4501,,1,120000,http://www.leonhardmair.at,,,072276440,Tischlereien,3951,Tischler,,kN3fF
59354,Kaltenbach GesmbH,Kremstalstr,1,Haid,4053,,7,2000000,http://www.kaltenbach.co.at,office@kaltenbach.co.at,,0722981932,Werkzeugmaschinenhandel,4301,Werkzeugmaschinenhandel,,tNCWn
59363,Fritz Pichler,Linzer Str,27,Neuhofen an der Krems,4501,,47,15000000,http://www.pichler-autohaus.at,,,,Autohandel,254,Kfz,,3v6Jf
59375,SCHNELL Elektro & Datentechnik GmbH,Freilinger Str,2,Neuhofen an der Krems,4501,,5,330000,http://www.schnell.co.at,office@schnell.co.at,,0722761350,Elektroinstallationsunternehmen,984,Elektriker,,6phv4
59376,Schütte Druckfarben GmbH,Kremstalstr,79,Neuhofen an der Krems,4501,,25,2300000,http://www.actega.com/cholorchemie,office.actega.oesterreich@altana.com,,072274444,Farben u Lacke / Erzeugung u Großhandel,1086,Farben,,KkSNh
59382,Sparkasse Neuhofen Bank AG,Marktpl,18,Neuhofen an der Krems,4501,,54,10696468,http://www.sparkasse.at/neuhofen,info@neuhofen.sparkasse.at,,050100,Banken u Sparkassen,332,Banken,,FMZ1Z
59387,Struktur Kunststofferzeugungs GesmbH,Bahnhofstr,4,Neuhofen an der Krems,4501,,8,1000000,http://www.struktur.at,verkauf@struktur.at,,,Kunststoffe,2128,Kunststoffhändler,,PMjt7
59397,Kotrax InstallationsgesmbH,Hauptstr,34,Neuhofen im Innkreis,4912,,22,2600000,http://www.kotrax.at,office@kotrax.at,,0775285272,Installationsunternehmen,1776,Installateur,,fknB2
59407,GASTHOF STERNBAUER,Hauptstr,9,Neuhofen im Innkreis,4912,,3,180000,http://www.sternbauer.de.tl,GasthofSternbauer@aon.at,,0775282941,Gasthäuser u Gasthöfe,1352,Gasthaus,,ZMsmz
59408,Werth GesmbH,Oberachweg,20,Neuhofen im Innkreis,4912,,2,230000,http://www.werth-reisen.at,office@werth-reisen.at,,0775283617,Reisebüros,2929,Reiseveranstalter,,pkx4h
59416,Barth GesmbH & Co KG,Hauserstr,2,Neukirchen am Walde,4724,,12,1200000,http://www.barth-handel-trans.at,office@barth-handel-trans.at,,072783202,Transportunternehmen,3995,Transport,,hvksW
59418,Berghamer's Gasthof Hotel zum Goldenen Hirsch ***,Marktpl,25,Neukirchen am Walde,4724,,6,500000,http://www.berghamer.at,info@berghamer.at,,072783248,Gasthäuser u Gasthöfe,1352,Gasthaus,,kN3gf
59428,Markus Hofinger,Ertl,1,Neukirchen am Walde,4724,,5,700000,http://www.wasser-heizung-hofinger.at,,,072783229,Installationsunternehmen,1776,Installateur,,9kJWJ
59434,Kaplonski Andrea Ing GesmbH & Co KG,Hauserstr,6-8,Neukirchen am Walde,4724,,5,500000,http://www.kaplonski.at,office@kaplonski.at,,072783284,Installationsunternehmen,1776,Installateur,,2RnX2
59456,Scheucher Hubert SÄGEWERK,Reith,14,Eschenau im Hausruckkreis,4724,,1,110000,http://www.scheucher-saegewerk.at,scheucher.saegewerk@aon.at,,072783154,Säge- u Hobelwerke,3283,Sägewerke,,b6Wj2
59465,Auto Luger e.U.,Obergermating,12,Neukirchen am Walde,4724,,6,700000,http://www.auto-luger.at,office@auto-luger.at,,072783560,Autoreparatur,276,Werkstatt,,T1zPv
59472,Awender Kunststofftechnik GmbH,Händschuh,7a,Neukirchen an der Enknach,5145,,15,1900000,http://www.awender.at,office@awender.at,,077292311,Kunststoffbe- u -verarbeitung,2132,Kunststoffe,,pkx61
59475,Franz Dafner,Dietzing,10,Neukirchen an der Enknach,5145,,4,250000,http://www.kellervinothek.at,kellervinothek.dafner@aon.at,,077292252,Gasthäuser u Gasthöfe,1352,Gasthaus,,rvtnB
59476,Eckereder Tischlerei GmbH,Braunauer Str,27,Neukirchen an der Enknach,5145,,10,920000,http://www.eckereder.at,info@eckereder.at,,077292258,Tischlereien,3951,Tischler,,sfXhF
59479,Franz Hofer,Untere Hofmark,11,Neukirchen an der Enknach,5145,,,,http://www.gasthaus-hofer.com,,,077292282,Gasthäuser u Gasthöfe,1352,Gasthaus,,vqVNQ
59495,Christian Schrems,Sandtal,2,Neukirchen an der Enknach,5145,,4,425000,http://www.kuechen-schrems.at,tischrems@aon.at,,077292292,Tischlereien,3951,Tischler,,CvGFn
59497,Josef Seidl,Bogendorf,6,Neukirchen an der Enknach,5145,,3,360000,http://www.raumausstattung-seidl.at,,,077292219,Bodenbeläge,550,Fußbodenbeläge,,1k8gG
59500,Stadler G Metallbearbeitungs-GesmbH,Schmalzhofen,1,Neukirchen an der Enknach,5145,,,3980000,http://www.metall-stadler.at,office@metall-stadler.at,,077292468,Metallbe- u -verarbeitung,2420,Metallbearbeitung,,3v6MR
59504,Kreuzwirth Richard GesmbH,Dorfpl,3,Neukirchen an der Enknach,5145,,8,1000000,http://www.kreuzwirth.at,office@kreuzwirth.at,,077292235,Dachdeckereien,721,Dachdecker,,LS7LL
59511,Tourismusverband,Nr.,9,Neukirchen an der Vöckla,4872,,,,http://www.oberoesterreich.at/neukirchen,neukirchen.voeckla@netway.at,,076827106,Tourismusinformation u -organisationen,4485,Tourismusbüro,,RXgdm
59513,HammertingerBau GmbH,Haid,24,Neukirchen an der Vöckla,4872,,10,2400000,http://www.hammertinger-bau.at,office@hammertinger-bau.at,,076827116,Erdarbeiten,1032,Erdbau,,FMZ4F
59529,Paul Ramp,Welsern,1,Neukirchen an der Vöckla,4872,,5,320000,http://www.ramp-treppenbau.at,office@ramp-treppenbau.at,,,Stiegen u Treppen,3738,Treppen,,T1zRD
59530,Friedrich Reinmüller,Sonnleiten,2,Neukirchen an der Vöckla,4872,,,,http://www.reinmueller-garten.at,office@reinmueller-garten.at,,076827043,Baumschulen,373,Baumschule,,TkdLH
59535,Franz Schlager,Hauptstr,21,Neukirchen an der Vöckla,4872,,,,http://www.bastelschlager.at,franz.schlager3@aon.at,,076827127,Bastelbedarf,341,Bastelgeschäft,,ZMsqb
59541,FRODLHOF STA-Gastro GmbH,Kirchenpl,5,Neukirchen an der Vöckla,4872,,,,http://www.frodlhof.at,kontakt@frodlhof.at,,,Gasthäuser u Gasthöfe,1352,Gasthaus,,tNCcc
59542,Böckhiasl,Hauptstr,14,Neukirchen an der Vöckla,4872,,,,http://www.boeckhiasl.at,info@boeckhiasl.at,,076827106,Gasthäuser u Gasthöfe,1352,Gasthaus,,v6rVg
59544,Gasthaus Wirt i d Spöck,Spöck,1,Neukirchen an der Vöckla,4872,,,,http://www.wirt-spoeck.at,,,076827447,Gasthäuser u Gasthöfe,1352,Gasthaus,,hvkw8
59559,Spar-Markt Hobl Kaufhaus KG,Nr.,12,Neukirchen,4814,,3,750000,http://www.spar.at,office@spar.at,,076188218,Lebensmittel / Einzelhandel,2218,Lebensmittel,,CvGH6
59565,Josef Leitner,Axlau,13,Neukirchen,4814,,8,300000,http://www.leitner-holzkreationen.at,l.s-kreationen-aus-holz@aon.at,,076188240,Drechslereien,861,Drechslerwaren,,4dlHp
59568,Reschenwirt OG,Grasberg,12,Altmünster,4813,,2,200000,http://www.reschenwirt.at,,,076188371,Gasthäuser u Gasthöfe,1352,Gasthaus,,LS7Mf
59579,Gasthaus Kreuzmühle,Marbach,30,Ried in der Riedmark,4312,,2,80000,http://www.gasthaus-kreuzmuehle.at,office@gasthaus-kreuzmuehle.at,,072382564,Gasthäuser u Gasthöfe,1352,Gasthaus,,Gprsg
59581,Holzer GesmbH & Co KG,Marktstr,11,Ried in der Riedmark,4312,,8,1000000,http://www.opel-holzer.at,,,072382372,Autoreparatur,276,Werkstatt,,JH9gn
59589,Wilhelm Neuhauser,Obenberg,17,Ried in der Riedmark,4312,,,,http://www.neuhauser.baecker.at,neuhauser@sinovatec.net,,072382501,Bäckereien,300,Bäckerei,,fknFw
59591,Raiffeisenbank Ried i d Riedmark regGenmbH,Marktpl,8,Ried in der Riedmark,4312,,,,http://www.raiffeisen-ooe.at,,,072382356,Banken u Sparkassen,332,Banken,,hC644
59605,Gasthof Autzinger,Marktpl,34,Riedau,4752,,,,http://www.gasthof-autzinger.at,office@gasthof-autzinger.at,,077648349,Gasthäuser u Gasthöfe,1352,Gasthaus,,tNCdv
59608,Demmelbauer Elektro GmbH,Dammstr,28,Riedau,4752,,4,250000,http://www.demmelbauer.com,,,,Elektroinstallationsunternehmen,984,Elektriker,,hvkxR
59612,Furthner Walter Ing GesmbH,Bernetsedt,4,Zell an der Pram,4755,,28,2800000,http://www.schultafeln.at,furthner.schultafeln@aon.at,,077648264,Schulbedarf u -einrichtungen,3454,Schuleinrichtungen,,lqLXh
59623,"Laufenböck KG, Gasthaus",Marktpl,98,Riedau,4752,,4,200000,http://www.gh-laufenboeck.com,gasthaus@gh-laufenboeck.com,,077648266,Gasthäuser u Gasthöfe,1352,Gasthaus,,CvGJP
59625,Leitz GmbH & Co KG,Leitzstr,80,Riedau,4752,,530,53000000,http://www.leitz.org,office.leitz@rie.leitz.org,,,Werkzeug / Erzeugung u Großhandel,4292,Werkzeugbau,,1k8js
59628,Löger-Mader Kaminsanierungs GesmbH,Achleiten,155,Riedau,4752,,2,150000,http://www.loeger-mader-kamine.at,kaminsosloeger@aon.at,,077648358,Kamin- u Schornsteinbau,1843,Kamin,,3v6Q4
59629,Luksch Walter InstallationsgesmbH,Schwaben,93,Riedau,4752,,47,5000000,http://www.luksch.at,office@luksch.at,,077646591,Installationsunternehmen,1776,Installateur,,4dlK7
59631,Markl Dachdeckerei - Spenglerei GmbH,Riederstr,1,Riedau,4752,,60,8000000,http://www.markl-dach.at,office@markl-dach.at,,,Dachdeckereien,721,Dachdecker,,6647F
59632,Horst Mayrhuber,Schwaben,32,Riedau,4752,,3,230000,http://www.mayrhuber.net,info@mayrhuber.net,,077648238,Gerüste,1410,Gerüste,,LS7Nx
59644,Harald Kaufmann,Vormarktstr,9,Riedau,4752,,1,300000,http://www.elektrohaus-voglmeir.at,,,077648325,Elektrogeräte / Einzelhandel,977,Elektrohandel,,HXVp3
59662,Heinrich Klein,Linzer Str,20,Rohr im Kremstal,4532,,1,130000,http://www.gasthof-klein.at,info@gasthof-klein.at,,072582474,Gasthäuser u Gasthöfe,1352,Gasthaus,,ZMstB
59669,Autohaus Schneider GmbH,Unterrohrstr,5,Rohr im Kremstal,4532,,19,5500000,http://www.autohaus-schneider.at,info@autohaus-schneider.at,,,Autohandel,254,Kfz,,sfXmB
59675,1A Landhotel Schicklberg GmbH & Co KG,Schicklberg,1,Kremsmünster,4550,,44,2000000,http://www.schicklberg.at,landhotel@schicklberg.at,,,Gasthäuser u Gasthöfe,1352,Gasthaus,,kN3mt
59676,Kamin- u Betonwerk Rohr Obermair-Rieseneder GesmbH & Co KG,Bahnhofstr,8,Rohr im Kremstal,4532,,20,5000000,http://www.rohrkamin.at,office@rohrkamin.at,,072582203,Kamin- u Schornsteinbau,1843,Kamin,,mZ1T3
59681,Arnreiter Peter Säge- u Hobelwerk - Holzmarkt,Unterfischbach,5,Rohrbach in Oberösterreich,4150,,8,900000,http://www.holz-arnreiter.at,office@holz-arnreiter.at,,072894343,Säge- u Hobelwerke,3283,Sägewerke,,6pj3J
